
Wikipedia: CBSコーポレーション,CBSコーポレーション（CBS Corporation、NYSE:CBS）は、アメリカ合衆国のメディア・コングロマリットである。アメリカ3大ネットワークのひとつCBSなどを所有する。
Wikipedia: 高木善之,高木 善之（たかぎ よしゆき、1947年 - ）は環境保護活動家、特定非営利活動法人ネットワーク『地球村』代表。大阪府堺市西区出身。
Wikipedia: 大城将保,大城 将保（おおしろ まさやす、昭和14年（1939年） - ）は、沖縄県出身の歴史研究者、作家。ペンネーム「嶋津与志」（しま つよし）で作家活動を行っている。沖縄国際大学講師。「沖縄平和ネットワーク」代表世話人。特定非営利活動法人沖縄県芸術文化振興協会理事長、新沖縄県史編集委員。
Wikipedia: CP戦士ぶちエージャー,CP戦士ぶちエージャーは、山口ケーブルビジョンが製作・放送していた、ローカル戦士番組である。放送期間は2007年2月3日山口商店街がヒーロー番組「ぶちエージャー」を制作 、山口宇部経済新聞、2007年2月9日。〜2009年1月2日商店街のヒーロー番組「ぶちエージャー」が最終話迎える－山口CATV、山口宇部経済新聞、2008年12月24日。。
Wikipedia: Auto-IDラボ,Auto-IDラボ（Auto-ID Labs）ネットワークは、RFIDネットワークと新しいセンシング技術のフィールド研究グループである。
Wikipedia: NHK羽後テレビ中継局,NHK羽後テレビ中継局（エヌエイチケイうごテレビちゅうけいきょく）は、秋田県雄勝郡羽後町にかつて存在したNHK秋田放送局のテレビ中継局。地上デジタル放送中継局開設の予定はなく、共同聴取施設の新設やケーブルテレビへの接続などで対応することになる。
Wikipedia: Starz,Starz（スターズ または スターツ）は、アメリカ合衆国の衛星およびケーブルテレビ向けプレミアチャンネル、および運営するテレビ局である。
Wikipedia: オープンネットワーク (郵便貯金・ゆうちょ銀行),オープンネットワークは、ゆうちょ銀行と日本のその他の銀行間の相互接続システムである。キャッシュカードでの入出金を相互に行えるようにした。
Wikipedia: OpenSound Control,OpenSound Control（OSC）とは、電子楽器（特にシンセサイザー）やコンピュータなどの機器において音楽演奏データをネットワーク経由でリアルタイムに共有するための通信プロトコルである。カリフォルニア大学バークレー校にある CNMAT（The Center for New Music and Audio Technologies）が開発した。
Wikipedia: 阿波市ケーブルネットワーク,阿波市ケーブルネットワーク（あわしケーブルネットワーク）は、徳島県阿波市の全域を光ファイバーを用いて展開している市営のケーブルテレビ局である。
Wikipedia: CBS加盟局の一覧,CBS加盟局の一覧（シービーエスかめいきょくのいちらん）とは、アメリカ合衆国のテレビネットワークであるCBSが、合衆国内に展開する放送局（加盟局）の一覧である。
Wikipedia: NewsML,NewsML（ニューズエムエル）あるいはニュース用マーク付け言語 は、ニュース記事などをネットワーク上で配信するためにXMLを拡張したマークアップ言語である。
Wikipedia: ガンダムタクティクスオンライン,『ガンダムタクティクスオンライン』は、アニメ『機動戦士ガンダム』を題材にしたWindows専用のネットワーク型対戦ゲーム。略称はGTO。
Wikipedia: Syslog,"Syslog は、ログメッセージをIPネットワーク上で転送するための標準規格である。""Syslog"" という用語は、その通信プロトコルを指すだけでなく、Syslog メッセージを送信するアプリケーションやライブラリに対しても使われる。"
Wikipedia: マーサー・ヒューマン・リソース・コンサルティング,"マーサー (Mercer Ltd.) はニューヨークを本拠地とし、世界40カ国約180都市にわたるグローバルネットワークに、19,000名以上のスタッフを擁する世界最大の組織・人事マネジメント・コンサルティング会社。"
Wikipedia: 安芸矢野ニュータウンCATV組合,安芸矢野ニュータウンCATV組合（あきやのニュータウンシーエーティーブイくみあい）は、広島県広島市安芸区の矢野ニュータウンにある団地内のケーブルテレビ局で、町内会が設立した任意組合である。
Wikipedia: やまぐち情報スーパーネットワーク,やまぐち情報スーパーネットワーク（やまぐちじょうほうスーパーネットワーク、略称YSN、Yamaguchi Information Super Network）は、山口県地域振興部情報企画課によって運営されている地域インターネットエクスチェンジ（IX）。
Wikipedia: 鳥取情報ハイウェイ,鳥取情報ハイウェイ（とっとりじょうほうハイウェイ、TOTTORI INFORMATION HIGHWAY）は、鳥取県企画部情報政策課ネットワーク基盤担当、および鳥取県の第三セクターであるシステムインテグレーターの株式会社鳥取県情報センター（とっとりけんじょうほうセンター、TOTTORI PREFECTURE INFORMATION-CENTER、略称TIC）によって運営されている地域インターネットエクスチェンジ（IX）。
Wikipedia: リモートPCミスターオン,リモートPCミスターオンとは、株式会社アイ・ツーによって提供されているネットワーク上に存在するコンピュータを遠隔操作するソフトウェア及びサービスである。
Wikipedia: エターナルナイツ,『エターナルナイツ』(ETERNAL KNIGHTS)は、コナミより発売されたネットワーク通信対応のメダルゲームである。本項では続編である『エターナルナイツ2 〜封印の聖石〜』（ - ふういんのせいせき）以降の全作品についても記述する。
Wikipedia: Bacula,Bacula（バキュラ）とは、ネットワークを基礎としたオープンソースのバックアップ・プログラムである。
Wikipedia: トムとジェリー テイルズ,『トムとジェリー テイルズ』（英: Tom and Jerry Tales）は、2006年から2008年にかけて、CWテレビジョンネットワークのThe CW4キッズ枠で放送された、アメリカ合衆国のテレビアニメシリーズ。
Wikipedia: マンチェスター・ピカデリー駅,| manager      = ネットワーク・レール
Wikipedia: HFC,HFC（Hybrid fiber-coaxial）は、ケーブルテレビの配線方式の一種。CATV局のセンター局（ヘッドエンド）から光ファイバで配線し、途中で光-電気コンバーターによって各家庭には同軸ケーブルで配線する。FTTN（Fiber To The Node）や光ハイブリッドとも呼ばれる。
Wikipedia: 欧州自動車道路,欧州自動車道路（おうしゅうじどうしゃどうろ）は、ヨーロッパにおける国際的な道路網。ヨーロッパハイウェイ、欧州道路や国際E-ロードネットワークとも呼ばれる。
Wikipedia: 仮想通貨,仮想通貨（かそうつうか、）は、一般的にはネットワーク上で電子的な決済の手段として広く流通しているが、法定通貨（法貨）との比較において強制通用力を持たない、または特定の国家による裏付けのないものをいう岡田仁志、高橋郁夫、山崎重一郎『仮想通貨 - 技術・法律・制度』東洋経済新報社、2015年、2-4頁。ただし、後述のように定義や分類は必ずしも一様ではなく複数存在する。
Wikipedia: Lの世界のエピソード一覧,Lの世界のエピソード一覧は、アメリカ合衆国のケーブルテレビ局Showtimeが製作したドラマ『Lの世界（the L word）』の各エピソードを記した一覧である。
Wikipedia: Phantasmal Island,Phantasmal Island（ファンタズマルアイランド、PHI）は、β-Yak-38らによって1992年に誕生した日本国内最古のネットワークRPG。
Wikipedia: ハッカージャパン,ハッカージャパンは、かつて白夜書房が発行していた隔月刊のネットワーク、セキュリティ関連の雑誌である。
Wikipedia: 関西テレビ制作日曜午後の競馬番組,関西テレビ制作日曜午後の競馬番組（かんさいテレビせいさくにちようごごのけいばばんぐみ）は関西テレビ放送・東海テレビ放送及びテレビ西日本をメインにして、東海3県・北陸地方から鹿児島までのフジネットワーク系列局において毎週日曜15時から放送されている中央競馬の番組について述べる。
Wikipedia: ふう太ネット木島平,ふう太ネット木島平（ふうたネットきじまだいら）は、長野県下高井郡木島平村が運営しているケーブルテレビ局である。
Wikipedia: 仮想ハブ,仮想ハブ（かそうハブ）は、ソフトウェアによる仮想化技術を用いて、一般的なスイッチングハブなどのネットワーク機器をエミュレーションする仕組みや、その仕組みによって実装されたソフトウェアのことを示す。
Wikipedia: 仮想LANカード,仮想LANカード(仮想NIC)は、ソフトウェアによる仮想化技術を用いて、一般的なネットワークインターフェースカード(NIC)などのネットワーク機器をエミュレーションする仕組みや、その仕組みによって実装されたソフトウェアのことを示す。
Wikipedia: ブリッジ接続,ブリッジ接続とは、もともと異なるネットワークセグメント同士をソフトウェア処理またはハードウェアブリッジ装置によって接続することにより、同一のセグメントとして結合する手法である。イーサネットセグメント同士を結合するための方法として、いくつかのオペレーティングシステム (OS) や通信ソフトウェアなどに搭載されている。
Wikipedia: 極底探険船ポーラーボーラ,『極底探険船ポーラーボーラ』（英題：The Last Dinosaur）は、1977年にランキン＝バス・プロ、円谷プロダクションにより製作された日米合作映画。アメリカではテレビ映画としてABCネットワークで放送された。
Wikipedia: GENI,GENI（ジニー、Global Environment for Network Innovations）とは、米国NSF（National Science Foundation）が計画中の次世代ネットワーク技術の長期的な開発プロジェクトの一部であり、実験のためのテストベッドとなるGENIバックボーンのことでもある。
Wikipedia: 衛星ネットワーク,株式会社衛星ネットワーク（えいせいネットワーク）は、おもに映像を主体とする衛星通信事業を行う電気通信事業者。スカパーJSATグループに属している。
Wikipedia: 虹の駅,（ケーブル）（ロープウェー）
Wikipedia: PCEP,PCEP（Path computation element protocol、ピーセップ）はIPネットワークにおいて、帯域を確保した経路を探すための経路計算をPCE（Path computation element）に対してリクエストを行うプロトコルである。
Wikipedia: 湯田大石テレビ中継局,湯田大石テレビ中継局（ゆだおおいしテレビちゅうけいきょく）は、岩手県和賀郡西和賀町の旧湯田町地域に設置されているテレビ中継局。現在アナログテレビ中継局が設置されているが、デジタルテレビ中継局開設の予定はなく、共同聴取施設の新設やケーブルテレビへの接続などで対応することになる。
Wikipedia: 水トリー,[tree）は、架橋ポリエチレン絶縁ビニルシースケーブル]（CVケーブル）の[[絶縁 (電気)|絶縁層内に侵入した微量の水分や異物が、経時変化により絶縁体の中を浸透し、絶縁劣化を経て絶縁破壊する現象。水トリー現象とも。
Wikipedia: オーストリア放送協会,| network_type = テレビ・ラジオネットワーク
Wikipedia: Windows Communication Foundation,Windows Communication Foundation（WCF）は、.NET Framework 3.0における新しい通信サブシステムであり、アプリケーション同士をネットワーク経由で接続する仕組みである。開発時のコードネームはIndigoであったWCF（Windows Communication Foundation）チュートリアル 前編 (1/5)：CodeZine（コードジン）。WCFアプリケーションは.NETでサポートされている言語なら、どの言語でも開発できる。
Wikipedia: CANopen,CANopen（きゃんおーぷん）とは、オートメーションシステム内の組み込みシステム用の通信プロトコルおよびデバイスプロファイル仕様である。OSI参照モデルのネットワーク層から上の層を実装している。
Wikipedia: NESYS,NESYS（ネシス）は、タイトーが提供するアーケードゲーム用ネットワークシステム。各地のゲームセンターに設置されているゲーム筐体をインターネットを通じてネットワークで接続することにより、通信対戦や全国ランキング、プレイデータの保存などのサービスを提供する。NESYSはタイトーネットエントリーシステムの略。
Wikipedia: BACnet,BACnet は、インテリジェントビル用ネットワークのための通信プロトコル規格である。ASHRAE、ANSI、ISOでの標準規格とされている。Building Automation and Control Networking protocol の略。空調、照明、アクセス制御、火気検出などの総合的制御に使われる。BACnet プロトコルは、各種機器がメーカー固有の仕様であっても、共通なインタフェースを介することですべて接続し、監視できる。
Wikipedia: BD-J,"BD-J（Blu-ray Disc Java）とは、Blu-ray Disc（BDビデオ）における対話型のコンテンツのための基盤である。BD-J を使った Blu-ray Disc での特典コンテンツはDVD-Videoにおけるものよりずっと洗練されており、ネットワークアクセスをしたり（最新の予告編をダウンロードしたり、撮影現場の映像を見せたり）、ピクチャインピクチャ機能やローカルなストレージにアクセスしたりできる。BD-J は Blu-ray Disc Association が開発した。ビデオコンテンツをサポートする Blu-ray Disc プレーヤーは BD-J をサポートすることが義務付けられている。ただし、初期のプレーヤーにはインターネットアクセスやストレージアクセス、ピクチャインピクチャといった機能はサポートされていなかった。（インターネットアクセスを除いた）これらの機能を ""Bonus View"" と呼び、インターネットアク�"
Wikipedia: NFLネットワーク,NFLネットワーク（NFL Network）はNFLが所有するNFLの専門チャンネル。カリフォルニア州ロサンゼルス郊外に本部がある。
Wikipedia: GSN,GSN（ゲーム・ショー・ネットワーク）は、アメリカのゲーム番組専門チャンネル。
Wikipedia: New Measurement Train,New Measurement Train (ニュー・メジャーメント・トレイン、NMT) は、イギリスのネットワーク・レールが運用する検測用車両である。HST用43形機関車およびマーク3客車からの改造により2003年に登場した。
Wikipedia: 潜水球,潜水球（せんすいきゅう、英語：Bathysphere）もしくはバチスフェアとは、動力を持たず、ケーブルで海中に吊り下ろされる球形の深海用潜水装置である。
Wikipedia: フェイルオーバー,フェイルオーバー（）は、現用系コンピュータサーバ/システム/ネットワークで異常事態が発生したとき、自動的に冗長な待機系コンピュータサーバ/システム/ネットワークに切り換える機能を意味する。これに対して、何らかの異常を察知して、人間が手動で切り替えを行うことをスイッチオーバーという。
Wikipedia: Rlogin,rlogin（アールログイン）は、UNIXでネットワーク経由で遠隔のサーバにログインするソフトウェア・ユーティリティであり、TCPポート番号 513 を使う。4.
Wikipedia: 100VG-AnyLAN,100VG-AnyLAN（ひゃくブイジーエニィラン）は、過去に存在したコンピュータを接続するネットワークの規格のひとつである。1995年にIEEE 802.
Wikipedia: 国際自由女性ネットワーク,国際自由女性ネットワーク（国際自由婦人ネットワーク、International Network of Liberal Women、略称:INLW）は、自由主義の支援を目的に掲げる国際女性団体。自由主義インターナショナルのメンバーでもある。
Wikipedia: P2Pテレビ,P2Pテレビ（ピアツーピアテレビ）とは、P2Pを用いたソフトウェアアプリケーションで動画をストリーミング又は、ファイルとしてP2Pネットワークに流しテレビチャンネルは世界中に配信される。
Wikipedia: 青島・フーコの天下のジョッキー,青島・フーコの天下のジョッキーは、1970年代後半頃に東京放送（TBSラジオ）をキー局にJRN系全国ネットワーク各局で放送されていたラジオ番組。
Wikipedia: インターネット・プロトコル・スイート,インターネット・プロトコル・スイート（）は、インターネットおよびインターネットに接続する大多数の商用ネットワークで利用できる通信規約（通信プロトコル）一式である。インターネット・プロトコル・スイートは、インターネットの黎明期に定義され、現在でも標準的に用いられている2つのプロトコル、Transmission Control Protocol (TCP) とInternet Protocol (IP) にちなんで、TCP/IPプロトコル・スイートとも呼ばれる。今日のIPネットワーキングは、1960年代と1970年代に発展し始めたLocal Area Network (LAN) とインターネットの開発が統合されたものである。それは1989年のティム・バーナーズ＝リーによるWorld Wide Webの発明と共にコンピュータ及びコンピュータネットワークに革命をもたらした。
Wikipedia: Interop Tokyo,Interop Tokyo（インターロプ・とうきょう）とは、首都圏における、ネットワーク・インフラストラクチャー技術、製品、またそれらを用いたソリューションサービスについての展示会である。近年は毎年6月初旬～中旬に幕張メッセで開催されている。
Wikipedia: NBC加盟局の一覧,NBC加盟局の一覧（エヌビーシーかめいきょくのいちらん）とは、アメリカ合衆国のテレビネットワークであるNBCが合衆国内に展開する放送局（加盟局）の一覧である。
Wikipedia: セルカニアス バルセロナ,セルカニーアス バルセロナ（Cercanías Barcelona スペイン語、Rodalies Barcelona カタルーニャ語）はバルセロナを中心にカタルーニャ州のバルセロナ都市圏で運行されている鉄道の近郊路線ネットワークである。すべての路線がバルセロナ市内の駅を起点とするか発着している。
Wikipedia: 立体テレビ放送,立体テレビ放送（りったいテレビほうそう）とは、視聴者に立体的な映像を表示することができる3次元ディスプレイ（薄型テレビ等）に向けたテレビ放送のことである本稿で言うテレビ放送には、地上波TV放送、衛星波TV放送、ケーブルTV放送、IP放送が含まれる。。3Dテレビ放送とも。
Wikipedia: C-SPAN,C-SPAN（Cable-Satellite Public Affairs Network）はアメリカ合衆国議会を中心に、政治を専門とするケーブルチャンネルのことである。
Wikipedia: JAPAN FM LEAGUE,JAPAN FM LEAGUE（ジャパン エフエム リーグ）は、日本のFMラジオ放送局における民間放送ネットワークの一つである。
Wikipedia: 全国FM放送協議会,全国FM放送協議会（ぜんこくエフエムほうそうきょうぎかい、英称：JAPAN FM NETWORK ASSOCIATION）は、日本の民間放送ラジオのネットワークでの1つである。通称はJAPAN FM NETWORK（ジャパン・エフエム・ネットワーク、略称：JFN）。
Wikipedia: データ通信サービス,データ通信サービス（でーたつうしんさーびす）とはデータ通信を行う回線などネットワーク基盤を情報通信業者が提供するサービス。
Wikipedia: ホワイトコール24,ホワイトコール24は、ソフトバンクとSo-net・ケーブルテレビ会社が提供しているサービスである。
Wikipedia: ケーブルテレビショー,ケーブルテレビショー2006年まではケーブルテレビのあとに西暦をつけた名称であったが、2007年にケーブルテレビショーに改称された。は、日本国内最大のケーブルテレビの総合コンベンション。
Wikipedia: 上位層プロトコル,上位層プロトコル（じょういそうプロトコル、Upper Layer Protocol）とは、コンピュータ・ネットワークの階層型プロトコルにおいて、より上位の階層にあるプロトコルである。
Wikipedia: 下位層プロトコル,下位層プロトコル（かいそうプロトコル、Lower Layer Protocol）とは、コンピュータ・ネットワークの階層型プロトコルにおいて、より下位の階層にあるプロトコルである。
Wikipedia: フォード・ファルカーソンのアルゴリズム,フォード・ファルカーソンのアルゴリズム（）とは、フローネットワークにおける最大フローを求めるアルゴリズムである。 と  にちなんで命名されたもので、1956年に発表された。
Wikipedia: 最大フロー問題,thumb|right|最大フローのあるフローネットワークの例。始点 s と終点 t があり、各枝の数値はフローと容量を示す。
Wikipedia: フローネットワーク,フローネットワーク（）は、グラフ理論における重み付き有向グラフの一種であり、各枝に容量（capacity）を設定し、各枝をフロー（flow）が流れる。各枝のフローはその容量を超えることはない。オペレーションズ・リサーチでは、重み付きグラフをネットワークと呼び、頂点をノード、枝をアークと呼ぶ。フローが満足すべき制約条件として、1つのノードに流入するフローとそのノードから流出するフローは常に等しい。ただし、始点（source）と終点（sink）では、その限りではない。このネットワークは、例えば道路網の交通量、パイプを流れる液体、電気回路を流れる電流、その他の何らかのネットワーク上を移動するものをモデル化するのに適している。
Wikipedia: 吉田庄司,吉田 庄司（よしだ しょうじ、1929年4月23日 - 2008年7月17日）は、日本の工学者（通信工学情報ネットワークシステム）。
Wikipedia: 全国霊感商法対策弁護士連絡会,全国霊感商法対策弁護士連絡会（ぜんこくれいかんしょうほうたいさくべんごしれんらくかい、英称：National Network of Lawyers Against Spiritual Sales）は、「世界平和統一家庭連合、旧称・世界基督教統一神霊協会」、通称・統一協会または統一教会）による「霊感商法」被害の根絶および被害者救済に取り組む弁護士によるネットワーク組織。略称は「全国弁連」霊感商法の実態　統一教会「About us」。
Wikipedia: オール セプターズ ネットワーク,オール セプターズ ネットワーク (All Cepter's Network、略称ACN)は大宮ソフトが運営するコンピュータゲーム『カルドセプト』の公式ユーザークラブである。
Wikipedia: DHCPv6,Dynamic Host Configuration Protocol for IP Version 6（DHCP for IPv6、DHCPv6）とは、コンピュータがネットワーク接続する際に必要な情報を自動的に割り当てるプロトコルの IPv6 と共に用いられる版のことをいう。
Wikipedia: DECnet,DECnet は、1975年、DECがPDP-11ミニコンピュータ同士の接続のために開発した一連の通信プロトコル群である。初期の Peer to Peer ネットワークアーキテクチャの1つで、1980年代にはDECはこれを武器としてネットワーク市場に参入した。
Wikipedia: ホーヴゴーデン,ホーヴゴーデンは、スウェーデンのメーラレン湖に浮かぶアデルスユー島（Adelsö）に残る遺跡。この島はヴァイキングが10世紀から11世紀にかけて占領し、スウェーデン王国の王領地のネットワークであるUppsala ödに含まれていた。
Wikipedia: 驚異のスーパー・バイク ストリートホーク,|制作局 =  ABCネットワーク
Wikipedia: 小谷村ケーブルテレビ,小谷村ケーブルテレビ（おたりむらケーブルテレビ）は、小谷村が村営で運営しているFTTH方式のケーブルテレビ局である。テレビ放送の再送信、自主放送、音声告知放送、インターネットのサービスがある。2007年9月サービス開始。
Wikipedia: パーソナルファイアウォール,パーソナルファイアウォール（Personal firewall）とは、コンピュータと外部ネットワークの通信を制御するアプリケーションである。主に個人利用のパーソナルコンピュータを対象とし、外部ネットワークからの侵入およびコンピュータ内部からの外部ネットワークへの通信を検知、遮断することを目的とする。
Wikipedia: MIMD,"MIMD(Multiple Instruction stream, Multiple Data stream)とは、コンピューティングにおいて並列性を達成するのに使われる技法の一種。MIMD型のマシンは、独立して機能する複数のプロセッサを持つ。任意の時点で、異なるプロセッサは異なる命令を使って異なるデータを処理している。MIMDアーキテクチャは様々な分野で応用されており、CAD/CAM、シミュレーション、モデリング、通信スイッチなどに使われている。MIMD型マシンは、共有メモリ型と分散メモリ型に分類される。この分類は、MIMD型マシンのプロセッサがどのようにメモリにアクセスするかに着目したものである。共有メモリ型マシンは、単純なバスを使ったものや、階層型のバスを使ったものがある。分散メモリ型マシンは、ハイパーキューブ型やメッシュ型の相互接続ネットワークを使うことが多い。"
Wikipedia: アメリケーブル・インターナショナル,アメリケーブル・インターナショナル(AMERICABLE INTERNATIONAL Inc.)は、主に海外駐留の米軍向けにケーブルテレビやインターネット、VoIP電話を提供するアメリカのケーブルテレビ会社である。
Wikipedia: Neuroevolution,Neuroevolution または Neuro-evolution は人工ニューラルネットワークの学習に遺伝的アルゴリズムを用いる機械学習の手法である。ネットワークの性能を測るのが容易であるが、教師あり学習を用いて正しい入力と出力の対の概要を作るのが困難または不可能であるゲームやロボットのモーター制御するようなアプリケーションに有効である。
Wikipedia: 豊後高田市ケーブルネットワーク施設,豊後高田市ケーブルネットワーク施設は、2008年にサービスを開始した市営のケーブルテレビ局である。
Wikipedia: セガネットワーク対戦麻雀MJ4,『セガネットワーク対戦麻雀MJ4』（セガネットワークたいせんまーじゃん エムジェイフォー、以下「MJ4」）とは株式会社セガ（後の株式会社セガ・インタラクティブ）が業務用アーケードゲームとして販売しネットワークを運営する、オンライン対戦ができる麻雀ゲームである。日本プロ麻雀協会の公認を受けている。2008年2月20日より正式に全国稼動を開始した。なお、本項目では、2009年に登場したマイナーバージョンアップ版である『セガネットワーク対戦麻雀MJ4 Evolution』（ - エムジェイフォー エボリューション、以下「MJ4Evo」）についても記述する。
Wikipedia: 遅延耐性ネットワーク,遅延耐性ネットワーク（ちえんたいせいネットワーク、英: Delay Tolerant Networking、DTN）とは、継続的なネットワーク接続が不可能な極限的環境や移動環境での技術問題への対処方法を求めるコンピュータネットワークの手法の1つである。DTNでは、（IPとIP以外のトランスポート層を含む）様々なネットワーク転送技術上で、ノード間をストアアンドフォワード方式でルーティングし、非同期に任意長のメッセージ（バンドル）をやり取りする。
Wikipedia: 高校生天体観測ネットワーク,高校生天体観測ネットワーク（こうこうせいてんたいかんそくねっとわーく、Astro-HS）は、天文学の研究を行う高校生を支援するための組織である。
Wikipedia: IRIN,"IRIN（Integrated Regional Information Networks, 統合地域情報ネットワーク）は1995年に設立された国際連合人道問題調整事務所 (OCHA) によるアジアの一部、中東、サブサハラ・アフリカにおける、紛争・災害情報等の普及を目的とした独立した報道部門である。1994年のルワンダ虐殺と大湖沼地帯での難民危機を契機として人道援助関係者その他に広く情報を提供する目的で設置された。"
Wikipedia: 麻雀技塾,麻雀技塾（まーじゃんぎじゅく）とは、セガネットワーク対戦麻雀MJ3（以下、MJ3またはMJ3EVO）を用いて麻雀のセオリーなどを学ぶことができるDVDである。全6巻から構成されている。
Wikipedia: Ribbon Network,Ribbon Network（リボンネットワーク）は、日本の無料Webページスペース。
Wikipedia: 南北戦争物語 愛と自由への大地,|制作局 = ABCネットワーク
Wikipedia: ウルティマオンライン,『ウルティマ オンライン』（Ultima Online 通称UO）は多人数同時参加型オンラインロールプレイングゲーム。ネットワークRPGの始祖の一つと言われる。
Wikipedia: ALL.Net,ALL.Net（オールネット）は、セガ・インタラクティブが提供するネットワークサービスである。アーケードゲームをインターネットでつなぐことにより、通信対戦や、全国ランキング、プレイデータの保存を可能にする。NTT-MEが構築した。セガ・インタラクティブが展開しているアーケードゲーム用ICカード「Aime」と、バンダイナムコアミューズメントが展開しているアーケードゲーム用ICカード「バナパスポート」についても本項で記載する。
Wikipedia: ゲートウェイ,ゲートウェイ () は、コンピュータネットワークをプロトコルの異なるネットワークと接続するためのネットワークノードである。
Wikipedia: 防衛情報通信基盤,防衛情報通信基盤（ぼうえいじょうほうつうしんきばん、）とは、防衛省における情報通信能力強化施策（いわゆる、IT革命）により誕生した防衛省の基盤的共通通信ネットワークである。
Wikipedia: 健全なネットワークビジネスを育てる議員連盟,健全なネットワークビジネスを育てる議員連盟（けんぜんなネットワークをそだてるぎいんれんめい）は、かつて存在した日本の議員連盟。自由民主党のマルチ疑惑追及プロジェクトチームの調査によると、健全なネットワークビジネスを育てる議員連盟に所属していた民主党の幹部ら6人は講演料、パーティー券購入、個人献金の形式でマルチ商法業者から全部で4千万円を超える金額を受取っていた自民党丸川珠代議員、参議院経済産業委員会 2008年12月11日。
Wikipedia: ネットワークビジネス推進連盟,ネットワークビジネス推進連盟（ - すいしんれんめい、NPU）は、連鎖販売取引（いわゆるマルチ商法）の地位向上などを目的とした政治団体。
Wikipedia: 西日本電線,|設立 = 1950年5月24日|業種 = 非鉄金属・金属製品|統一金融機関コード =|SWIFTコード =|事業内容 = 電線・ケーブルの製造販売など|代表者 = 鈴木 貞二（代表取締役社長）|資本金 =  9億6000万円
Wikipedia: クラウドコンピューティング,400px|thumb|right|イメージ図。ユーザーから見てクラウド（雲、ネットワーク）の中にプロバイダが提供する各種サービスがある。
Wikipedia: チベット・サポート・ネットワーク・ジャパン,チベット・サポート・ネットワーク・ジャパン（、略称: TSNJ）は、チベット支援活動を行っている日本の各種団体からなるネットワーク組織である。
Wikipedia: 加東ケーブルビジョン,加東ケーブルビジョンは、、兵庫県加東市が運営しているケーブルテレビ局である。合併して加東市となる以前の滝野町が1990年より滝野ケーブルコミュニケーション、社町が2004年よりテレネットやしろとしてそれぞれ設立していたケーブルテレビ局を引き継ぎ、旧東条町内にもケーブルテレビ施設を設置して全市域でのケーブルテレビとインターネットのサービスを実施している。
Wikipedia: Background Intelligent Transfer Service,Background Intelligent Transfer Service（BITS、バックグラウンド インテリジェント転送サービス）は、アイドル中のネットワーク回線の帯域幅を使用し、非同期にマシン間のファイル転送を行うWindowsオペレーティングシステム (OS) の構成の一部である。
Wikipedia: おはようネットワーク,おはようネットワークは山陽放送で放送されていたラジオ番組。
Wikipedia: 有害化学物質削減ネットワーク,特定非営利活動法人 有害化学物質削減ネットワーク（とくていひえいりかつどうほうじん ゆうがいかがくぶっしつさくげんねっとわーく）（英語名：Toxic Watch Network、略称 Tウォッチ）は、毎年国が公表するPRTRデータを市民が有効活用できるように、わかりやすく情報提供することなどを目的に2002年に設立された市民団体で、2005年に特定非営利活動法人として認証された。事務所は東京と大阪にある。
Wikipedia: Telepathy,Telepathy（テレパシー）は、インスタントメッセージングやVoice over IP、ビデオ会議のような個人間のコミュニケーションを目的とするソフトウェアを作成する際に使われるアプリケーションフレームワークの総称である。テレパシーを使うことで、D-Busのプロセス間通信メカニズムによるコンポーネントを利用したコミュニケーションソフトウェアを作ることが出来る。各アプリケーションとそれらが用いているネットワークプロトコルの境界を明確にすることにより、コミュニケーションソフトウェアの開発を単純にすること、またフリーソフトウェアやオープンソースソフトウェアの開発者たちによるコード再利用を促進することが目標とされている。
Wikipedia: あわくら光ネット,あわくら光ネットは、岡山県西粟倉村が設置した光ファイバーを各戸に引き込むFTTHによる情報通信施設である（ケーブルテレビサービスあり）。ひかり電話とインターネットはNTT西日本による特定地域プレミアムサービスであり、ケーブルテレビは、美作市ケーブルテレビによるサービスである。
Wikipedia: 試用版,試用版 (しようばん) とは、商用ソフトウェアや 市販のソフトウェア、シェアウェア などの試用に際して対価を必要とするソフトウェアにおいて、購入前に試用目的で提供されるものをいう。インターネットなどのネットワーク、あるいは、CD-ROM、DVD-ROMなどの媒体を通じて配付される。
Wikipedia: NEPOMUK,"NEPOMUK（Networked Environment for Personalized, Ontology-based Management of Unified Knowledge、統一された知識を個人化し、オントロジーに基づいて管理するためのネットワーク環境）は、ソーシャルセマンティックデスクトップ（意味論的デスクトップ）の開発を視野に入れたソフトウェアの仕様である。大部分のコードはオープンソースである。"
Wikipedia: Syfy,Syfy（サイファイ）は、アメリカ合衆国の衛星テレビおよびケーブルテレビのためにチャンネルを提供するテレビ局。NBCユニバーサル傘下。
Wikipedia: Voice Call Continuity,Voice Call Continuity(VCC)は、3G（第3世代携帯電話）とIPネットワークの間で音声通話をシームレスにハンドオーバーする技術である。
Wikipedia: Challenge-Handshake Authentication Protocol,コンピュータネットワークにおいて、Challenge-Handshake Authentication Protocol (チャレンジ・ハンドシェイク・オーセンティケーション・プロトコル、CHAP) は、ユーザやネットワークホストに対する認証プロトコルである。例えば、この認証はインターネットサービスプロバイダによって行われる。
Wikipedia: 高松市塩江ケーブルネットワーク,高松市塩江ケーブルネットワーク（たかまつししおのえケーブルネットワーク）は、香川県高松市塩江町安原下第2号に本社があるケーブルテレビ局である。
